position,token,surprisal_bits,category
707,ents,0.012272956781089306,boilerplate
708,.,0.02930222637951374,boilerplate
709, An,11.055242538452148,boilerplate
710, agent,14.339482307434082,boilerplate
711,'s,4.462082386016846,boilerplate
712, mechanism,2.9943108558654785,boilerplate
713, of,0.13493497669696808,boilerplate
714, action,0.002779655857011676,boilerplate
715, (,4.898296356201172,boilerplate
716,in,7.1554059982299805,boilerplate
717,hibition,1.0286903381347656,boilerplate
718, of,0.006620222236961126,boilerplate
719, the,6.249120235443115,boilerplate
720, co,1.002989411354065,boilerplate
721,ag,1.7198263435602712e-07,boilerplate
722,ulation,0.0009705155389383435,boilerplate
723, or,9.247328758239746,boilerplate
724, plate,0.011784317903220654,boilerplate
725,let,0.000719224102795124,boilerplate
726, aggregation,3.6344153881073,boilerplate
727, casc,6.931340217590332,boilerplate
728,ades,3.783613237828831e-06,boilerplate
729,),0.13062617182731628,boilerplate
730, makes,10.265983581542969,boilerplate
731, it,0.8248336911201477,boilerplate
732, more,4.037688732147217,boilerplate
733, effective,1.9882277250289917,boilerplate
734, for,0.9315734505653381,boilerplate
735, specific,3.545520782470703,boilerplate
736, cardiac,10.909905433654785,boilerplate
737, diseases,5.5736846923828125,boilerplate
738, rather,11.402878761291504,boilerplate
739, than,0.0012951357057318091,boilerplate
740, others,0.3375798463821411,boilerplate
741,.,0.1331770271062851,boilerplate
742, For,1.6731822490692139,boilerplate
743, instance,2.3321352005004883,boilerplate
744,",",0.00021066336194053292,boilerplate
745, aspir,2.394233465194702,clinical_entity
746,in,5.159478746463719e-07,boilerplate
747, and,1.6359472274780273,boilerplate
748, clo,2.9022161960601807,boilerplate
749,pid,2.751719648586004e-06,boilerplate
750,og,1.943390816450119e-05,boilerplate
751,rel,7.584235572721809e-05,boilerplate
752, dual,14.320758819580078,boilerplate
753, therapy,2.9834885597229004,clinical_entity
754, is,0.5605948567390442,boilerplate
755, considered,4.414552211761475,boilerplate
756, the,0.9487832188606262,boilerplate
757, standard,0.522668182849884,boilerplate
758, of,0.314836710691452,boilerplate
759, care,0.0018589661922305822,boilerplate
760, to,4.549313068389893,boilerplate
761, prevent,0.3131706118583679,boilerplate
762, st,0.6038433909416199,boilerplate
763,ent,0.0003786560846492648,boilerplate
764, throm,0.020572064444422722,clinical_entity
765,b,2.8720816771965474e-05,boilerplate
766,osis,3.4396489354548976e-06,boilerplate
767, but,7.711151599884033,boilerplate
768, is,0.37735775113105774,boilerplate
769, inferior,3.3200221061706543,boilerplate
770, to,0.6195375919342041,boilerplate
771, oral,4.55035400390625,boilerplate
772, ant,0.0009187826071865857,boilerplate
773,ico,1.8917966372100636e-05,boilerplate
774,ag,1.7198254909089883e-06,boilerplate
775,ul,0.5288514494895935,boilerplate
776,ants,0.0006236462504602969,boilerplate
777, for,0.8513622879981995,boilerplate
778, preventing,4.14255428314209,boilerplate
779, stroke,0.6934678554534912,boilerplate
780, in,0.11997945606708527,boilerplate
781, high,12.487984657287598,boilerplate
782,-risk,0.10351945459842682,boilerplate
783, patients,0.6240063905715942,boilerplate
784, with,0.021902231499552727,boilerplate
785, atr,0.02490377053618431,boilerplate
786,ial,-0.0,boilerplate
787, fibr,0.0008716885931789875,clinical_entity
788,illation,8.599129728281696e-07,clinical_entity
789,.,0.15232306718826294,boilerplate
790, Similarly,1.9267032146453857,boilerplate
791,",",0.00024247514375019819,boilerplate
792, oral,4.0445556640625,boilerplate
793, ant,0.0019642519764602184,boilerplate
794,ico,0.0001587312581250444,boilerplate
795,ag,0.33080053329467773,boilerplate
796,ul,0.33745476603507996,boilerplate
797,ants,-0.0,boilerplate
798, reduce,9.178367614746094,boilerplate
799, stroke,2.0395631790161133,boilerplate
800, risk,0.1606091409921646,clinical_entity
801, in,0.5312531590461731,boilerplate
802, patients,1.7069295644760132,boilerplate
803, with,0.0007204274297691882,boilerplate
804, atr,0.0376804955303669,boilerplate
805,ial,1.7198263435602712e-07,boilerplate
806, fibr,0.0015715811168774962,clinical_entity
807,illation,8.599129728281696e-07,clinical_entity
808, but,0.21574848890304565,boilerplate
809, are,0.971038818359375,boilerplate
810, not,1.3326064348220825,boilerplate
811, effective,1.548776626586914,boilerplate
812, as,7.002898216247559,boilerplate
813, mon,7.047214031219482,boilerplate
814,otherapy,0.003170281881466508,boilerplate
815, after,10.373835563659668,boilerplate
816, st,1.7734355926513672,boilerplate
817,ent,0.1039610281586647,boilerplate
818,".

",19.06083869934082,boilerplate
819,About,15.411568641662598,boilerplate
820, ,0.5885493755340576,boilerplate
821,5,3.256368637084961,numeric
822,-,1.9422155618667603,boilerplate
823,7,4.042446136474609,numeric
824,%,0.025325633585453033,numeric
825, of,0.0020988965407013893,boilerplate
826, patients,0.12447884678840637,boilerplate
827, undergoing,5.480276584625244,boilerplate
828, per,1.4796885251998901,boilerplate
829,cut,2.2873511625221e-05,boilerplate
830,aneous,0.000185557350050658,boilerplate
831, coronary,0.004852918442338705,clinical_entity
832, interventions,2.756993055343628,boilerplate
833, (,0.6289553046226501,boilerplate
834,PCI,0.6884491443634033,boilerplate
835,),0.012762965634465218,boilerplate
836, have,3.010124921798706,boilerplate
837, atr,5.507876873016357,boilerplate
838,ial,1.530637382529676e-05,boilerplate
839, fibr,0.00025262037524953485,clinical_entity
840,illation,8.599129728281696e-07,clinical_entity
841, (,5.0186262130737305,boilerplate
842,AF,0.26384586095809937,boilerplate
843,),2.6145448684692383,boilerplate
844, or,3.377094030380249,boilerplate
845, other,1.0880286693572998,boilerplate
846, indications,5.906063079833984,boilerplate
847, for,0.08093980699777603,boilerplate
848, chronic,4.018271446228027,clinical_entity
849, oral,2.7604928016662598,boilerplate
850, ant,0.00045052418136037886,boilerplate
851,ico,0.0004902392392978072,boilerplate
852,ag,0.00029457619530148804,boilerplate
853,ulant,3.111635684967041,boilerplate
854, therapy,0.44622358679771423,clinical_entity
855,.,0.7404489517211914,boilerplate
856, The,3.10760235786438,boilerplate
857, combination,2.9810752868652344,boilerplate
858, of,0.017056791111826897,boilerplate
859, ant,2.3913626670837402,boilerplate
860,ith,2.9114506244659424,boilerplate
861,rom,1.7198263435602712e-07,boilerplate
862,bot,0.0004515557666309178,boilerplate
863,ic,0.0002935444936156273,boilerplate
864, reg,4.831090927124023,boilerplate
865,imens,0.0009100171155296266,boilerplate
866, into,14.593802452087402,boilerplate
867, a,1.6007553339004517,boilerplate
868," """,4.309698104858398,boilerplate
869,tr,0.005593541078269482,boilerplate
870,iple,1.1866753993672319e-05,clinical_entity
871, therapy,0.49668997526168823,clinical_entity
872,"""",0.011119741946458817,boilerplate
873, seems,8.14476490020752,boilerplate
874, like,5.292926788330078,boilerplate
875, an,1.8942674398422241,boilerplate
876, attractive,1.4743064641952515,boilerplate
877, option,1.3035475015640259,boilerplate
878, for,1.4678139686584473,boilerplate
879, preventing,6.274574279785156,boilerplate
880, both,1.1278722286224365,boilerplate
881, stroke,3.3933827877044678,boilerplate
882, and,0.051028668880462646,boilerplate
883, in,3.4267470836639404,boilerplate
884,-st,0.00012949711526744068,boilerplate
885,ent,1.0318955219190684e-06,boilerplate
886, throm,0.004494979977607727,clinical_entity
887,b,0.0003346394223626703,boilerplate
888,osis,1.1866753993672319e-05,boilerplate
889, but,6.2322797775268555,boilerplate
890, must,8.25725269317627,boilerplate
891, be,0.050447363406419754,boilerplate
892, balanced,3.8050038814544678,boilerplate
893, against,0.7058205008506775,boilerplate
894, a,6.52103853225708,boilerplate
895, bleeding,7.215810775756836,clinical_entity
896, risk,0.018637586385011673,clinical_entity
897, which,6.30153226852417,boilerplate
898, is,1.448845624923706,boilerplate
899, less,9.5136137008667,boilerplate
900, well,0.5328131914138794,boilerplate
901, understood,1.7917160987854004,boilerplate
902,".

",3.0827105045318604,boilerplate
903,The,2.142838716506958,boilerplate
904, most,5.50109338760376,boilerplate
905, studied,7.978342533111572,boilerplate
906, oral,8.51909351348877,boilerplate
907, triple,14.431900978088379,clinical_entity
908, ant,0.7742476463317871,boilerplate
909,ith,0.07919503003358841,boilerplate
910,rom,3.4396526871205424e-07,boilerplate
911,bot,0.00018435361562296748,boilerplate
912,ic,0.001323143602348864,boilerplate
913, therapies,4.852568626403809,boilerplate
914, are,1.506123423576355,boilerplate
915, aspir,5.559332370758057,clinical_entity
916,in,1.7198263435602712e-07,boilerplate
917,",",1.2166028022766113,boilerplate
918, war,5.770238399505615,boilerplate
919,far,-0.0,boilerplate
920,in,-0.0,boilerplate
921,",",0.012384818866848946,boilerplate
922, and,0.007134400773793459,boilerplate
923, clo,2.674794912338257,boilerplate
924,pid,1.5478429986615083e-06,boilerplate
925,og,1.3930527529737446e-05,boilerplate
926,rel,0.005591313820332289,boilerplate
927,.,0.5893421173095703,boilerplate
928, A,3.970247745513916,boilerplate
929, meta,1.854758381843567,clinical_entity
930,-analysis,0.009384258650243282,boilerplate
931, of,0.5501413345336914,boilerplate
932, nine,7.101398944854736,clinical_entity
933, trials,1.674202561378479,boilerplate
934, included,7.099520683288574,boilerplate
935, ,0.8744174838066101,boilerplate
936,1,1.3398854732513428,numeric
937,",",5.084738731384277,boilerplate
938,9,3.9036033153533936,numeric
939,9,3.597476005554199,numeric
940,6,3.3353912830352783,numeric
941, participants,6.713184356689453,boilerplate
942, taking,13.682047843933105,boilerplate
943, either,7.200311660766602,boilerplate
944, dual,2.8866190910339355,boilerplate
945, anti,3.9009387493133545,clinical_entity
946,plate,0.008083882741630077,boilerplate
947,let,0.0005500676343217492,boilerplate
948, therapy,0.023728301748633385,clinical_entity
949, (,0.34766528010368347,boilerplate
950,as,3.9013397693634033,boilerplate
951,pir,6.363217835314572e-05,boilerplate
952,in,1.7198263435602712e-07,boilerplate
953, and,1.4659010171890259,boilerplate
954, clo,0.0072649703361094,boilerplate
955,pid,1.1866753993672319e-05,boilerplate
956,og,3.95559527532896e-06,boilerplate
957,rel,0.026787159964442253,boilerplate
958,),0.12547259032726288,boilerplate
959, or,0.17845484614372253,boilerplate
960, triple,0.1933794617652893,clinical_entity
961, therapy,0.42927953600883484,clinical_entity
962, (,0.5905624628067017,boilerplate
963,war,7.589970588684082,boilerplate
964,far,-0.0,boilerplate
965,in,-0.0,boilerplate
966,",",0.08903176337480545,boilerplate
967, aspir,0.03515516594052315,clinical_entity
968,in,3.4396526871205424e-07,boilerplate
969,",",0.008611731231212616,boilerplate
970, and,0.10201653093099594,boilerplate
971, clo,9.355552901979536e-05,boilerplate
972,pid,3.4396489354548976e-06,boilerplate
973,og,5.159478746463719e-07,boilerplate
974,rel,0.007074160035699606,boilerplate
975,),1.4926514625549316,boilerplate
976, has,10.32029914855957,boilerplate
977, reported,4.65775203704834,boilerplate
978, that,1.6546512842178345,boilerplate
979, triple,0.637997567653656,clinical_entity
980, therapy,0.019479764625430107,clinical_entity
981, was,3.279036283493042,boilerplate
982, more,6.9841485023498535,boilerplate
983, effic,9.190780639648438,boilerplate
984,acious,0.00018125833594240248,boilerplate
985, in,0.9701173901557922,boilerplate
986, reducing,3.0786964893341064,boilerplate
987, the,1.2469991445541382,boilerplate
988, occurrence,6.483970642089844,boilerplate
989, of,0.0021499001886695623,boilerplate
990, cardiovascular,5.870791435241699,boilerplate
991, events,0.07406533509492874,boilerplate
992, and,4.634743690490723,boilerplate
993, mortality,4.330373287200928,boilerplate
994, compared,3.297461748123169,boilerplate
995, with,2.756009340286255,boilerplate
996, dual,0.034827668219804764,boilerplate
997, anti,1.229451298713684,clinical_entity
998,plate,0.0002165098994737491,boilerplate
999,let,0.001315411413088441,boilerplate
1000, therapy,0.014269625768065453,clinical_entity
1001,.,0.634000837802887,boilerplate
1002, However,0.21428517997264862,boilerplate
1003,",",0.00048181493184529245,boilerplate
1004, there,5.369164943695068,boilerplate
1005, was,0.9130733609199524,boilerplate
1006, significantly,6.330014228820801,boilerplate
1007, more,3.3830437660217285,boilerplate
1008, major,2.656802177429199,boilerplate
1009, bleeding,0.046032048761844635,clinical_entity
1010, with,2.3810505867004395,boilerplate
1011, triple,0.0620935820043087,clinical_entity
1012, ant,8.137389183044434,boilerplate
1013,ith,1.7198263435602712e-07,boilerplate
1014,rom,-0.0,boilerplate
1015,bot,1.4790432032896206e-05,boilerplate
1016,ic,-0.0,boilerplate
1017, therapy,0.03415464609861374,clinical_entity
1018, in,7.5905280113220215,boilerplate
1019, the,2.110630512237549,boilerplate
1020, first,7.414430618286133,boilerplate
1021, ,0.9906848073005676,boilerplate
1022,6,2.6668827533721924,numeric
1023, months,0.5139054656028748,boilerplate
1024, (,4.400256633758545,boilerplate
1025,OR,4.051419734954834,boilerplate
1026,",",3.6603105068206787,boilerplate
1027, ,0.0005608983337879181,boilerplate
1028,2,0.9769211411476135,numeric
1029,.,0.0019285277230665088,boilerplate
1030,1,2.851003408432007,numeric
1031,2,3.5844898223876953,numeric
1032,;,0.3906582295894623,boilerplate
1033, ,0.04575616121292114,boilerplate
1034,9,0.0014918658416718245,numeric
1035,5,0.00036490103229880333,numeric
1036,%,0.0013307038461789489,numeric
1037, CI,0.04022917523980141,boilerplate
1038,",",0.12153540551662445,boilerplate
1039, ,0.00018229008128400892,boilerplate
1040,1,0.004998262505978346,numeric
1041,.,0.00010645333532011136,boilerplate
1042,0,3.5916318893432617,numeric
1043,5,3.253131151199341,numeric
1044,-,1.3366907835006714,boilerplate
1045,4,0.0028033435810357332,numeric
1046,.,0.00012502596655394882,boilerplate
1047,2,0.4221997857093811,numeric
1048,9,1.1762913465499878,numeric
1049,;,4.391767978668213,boilerplate
1050, P,1.1159933805465698,boilerplate
1051, =,1.164185643196106,boilerplate
1052, ,0.0548950731754303,boilerplate
1053,0,6.363344255078118e-06,numeric
1054,.,4.1275245166616514e-05,boilerplate
1055,0,0.0002732545544859022,numeric
1056,4,4.756544589996338,numeric
1057,").

",4.564340591430664,boilerplate
1058,Generally,13.936766624450684,boilerplate
1059,",",0.02277737855911255,boilerplate
1060, bleeding,4.331109523773193,clinical_entity
1061, events,4.636049270629883,boilerplate
1062, with,3.180020332336426,boilerplate
1063, triple,0.4426124691963196,clinical_entity
1064, therapy,0.3191088140010834,clinical_entity
1065, have,2.9354453086853027,boilerplate
1066, been,0.22649775445461273,boilerplate
1067, found,4.815983772277832,boilerplate
1068, to,0.042469799518585205,boilerplate
1069, be,0.14189431071281433,boilerplate
1070, ,6.427773952484131,boilerplate
1071,3,2.3552472591400146,numeric
1072,.,3.3140218257904053,boilerplate
1073,7,3.7524163722991943,numeric
1074, times,1.391818642616272,boilerplate
1075, higher,2.2549149990081787,boilerplate
1076, than,0.2177077829837799,boilerplate
1077, that,3.437361478805542,boilerplate
1078, with,1.263847827911377,boilerplate
1079, war,7.173320770263672,boilerplate
1080,far,-0.0,boilerplate
1081,in,-0.0,boilerplate
1082, alone,1.9637309312820435,boilerplate
1083, and,3.2491183280944824,boilerplate
1084, ,0.3355655074119568,boilerplate
1085,4,2.7088160514831543,numeric
1086, times,3.4084739685058594,boilerplate
1087, than,9.383268356323242,boilerplate
1088, with,1.8085979223251343,boilerplate
1089, aspir,2.3696279525756836,clinical_entity
1090,in,6.879304237372708e-07,boilerplate
1091, mon,5.7517266273498535,boilerplate
1092,otherapy,5.675416105077602e-06,boilerplate
1093,.,0.2271382212638855,boilerplate
1094, Similarly,7.554388046264648,boilerplate
1095,",",0.0024260100908577442,boilerplate
1096, adding,12.719290733337402,boilerplate
1097, war,7.473849773406982,boilerplate
1098,far,-0.0,boilerplate
1099,in,-0.0,boilerplate
1100, to,0.1325806826353073,boilerplate
1101, dual,1.0127074718475342,boilerplate
1102, anti,0.02301165647804737,clinical_entity
1103,plate,0.0008766730898059905,boilerplate
1104,let,1.1522791282914113e-05,boilerplate
1105, therapy,0.013862404972314835,clinical_entity
1106, increases,1.7391277551651,boilerplate
1107, the,0.15034615993499756,boilerplate
1108, relative,7.972432613372803,boilerplate
1109, risk,0.02338855154812336,clinical_entity
1110, for,4.96396541595459,boilerplate
1111, bleeding,2.0953714847564697,clinical_entity
1112, to,5.494134426116943,boilerplate
1113, ,0.44820845127105713,boilerplate
1114,2,1.52658212184906,numeric
1115,.,0.018323129042983055,boilerplate
1116,2,3.272583246231079,numeric
1117, at,11.6398286819458,boilerplate
1118, ,0.16994257271289825,boilerplate
1119,3,2.3594608306884766,numeric
1120,0,1.7549971342086792,numeric
1121, days,0.014876922592520714,numeric
1122,",",2.640291452407837,boilerplate
1123, and,1.7070125341415405,boilerplate
1124, the,2.706622362136841,boilerplate
1125, yearly,15.911581039428711,boilerplate
1126, incidence,3.080854892730713,boilerplate
1127, of,0.3213743567466736,boilerplate
1128, bleeding,2.4556167125701904,clinical_entity
1129, will,12.056244850158691,boilerplate
1130, be,1.7436739206314087,boilerplate
1131, ,1.263789415359497,boilerplate
1132,1,1.9843116998672485,numeric
1133,2,2.7332077026367188,numeric
1134,%,1.6070165634155273,numeric
1135, compared,3.8790102005004883,boilerplate
1136, to,0.503109335899353,boilerplate
1137, ,0.08706524223089218,boilerplate
1138,3,2.0706586837768555,numeric
1139,.,1.9916529655456543,boilerplate
1140,7,3.331082344055176,numeric
1141,%,0.02346605248749256,numeric
1142, for,1.687015414237976,boilerplate
1143, only,11.587138175964355,boilerplate
1144, aspir,2.892817735671997,clinical_entity
1145,in,-0.0,boilerplate
1146, plus,9.727034568786621,boilerplate
1147, clo,0.00520785478875041,boilerplate
1148,pid,4.127577540202765e-06,boilerplate
1149,og,3.783613237828831e-06,boilerplate
1150,rel,0.0021780631504952908,boilerplate
1151,.,0.6490916013717651,boilerplate
1152, Interestingly,10.759598731994629,boilerplate
1153,",",0.00602981960400939,boilerplate
1154, combining,9.543468475341797,boilerplate
1155, war,2.5108726024627686,boilerplate
1156,far,-0.0,boilerplate
1157,in,3.4396526871205424e-07,boilerplate
1158, and,3.3015260696411133,boilerplate
1159, only,15.819046974182129,boilerplate
1160, clo,3.0658578872680664,boilerplate
1161,pid,6.879304237372708e-07,boilerplate
1162,og,1.7198254909089883e-06,boilerplate
1163,rel,0.00513519486412406,boilerplate
1164, reduces,5.822013854980469,boilerplate
1165, bleeding,2.8148767948150635,clinical_entity
1166, complications,8.004022598266602,boilerplate
1167, without,9.171149253845215,boilerplate
1168, increasing,3.041334629058838,boilerplate
1169, throm,2.8073110580444336,clinical_entity
1170,bot,0.1028669998049736,boilerplate
1171,ic,2.235772626590915e-06,boilerplate
1172, events,1.499564528465271,boilerplate
1173, when,5.670165538787842,boilerplate
1174, compared,0.0856248140335083,boilerplate
1175, to,0.5591268539428711,boilerplate
1176, triple,2.69174861907959,clinical_entity
1177, therapy,0.03552840277552605,clinical_entity
1178,".

",2.621277093887329,boilerplate
1179,Many,10.067075729370117,boilerplate
1180, factors,6.26243782043457,boilerplate
1181, increased,15.029723167419434,boilerplate
1182, our,18.09857940673828,boilerplate
1183, patient,0.17747581005096436,boilerplate
1184,'s,0.1476639211177826,boilerplate
1185, risk,1.0596016645431519,clinical_entity
1186, of,0.7686318755149841,boilerplate
1187, bleeding,0.07449380308389664,clinical_entity
1188,.,1.277770757675171,boilerplate
1189, Pr,13.69061279296875,boilerplate
1190,as,0.00011814723984571174,boilerplate
1191,ug,1.7198263435602712e-07,numeric
1192,rel,3.4396526871205424e-07,boilerplate
1193, results,12.238984107971191,boilerplate
1194, in,0.004366045352071524,boilerplate
1195, greater,2.7572498321533203,boilerplate
1196, plate,0.513674795627594,boilerplate
1197,let,5.675416105077602e-06,boilerplate
1198, inhibition,0.021820073947310448,boilerplate
1199, and,3.9944207668304443,boilerplate
1200, more,4.073696613311768,boilerplate
1201, bleeding,1.3801993131637573,clinical_entity
1202, compared,2.7126221656799316,boilerplate
1203, to,0.16300588846206665,boilerplate
1204, clo,0.017647797241806984,boilerplate
1205,pid,9.802977729123086e-06,boilerplate
1206,og,4.471542069950374e-06,boilerplate
1207,rel,3.594392546801828e-05,boilerplate
1208,.,0.3429972529411316,boilerplate
1209, Advanced,13.573562622070312,boilerplate
1210, chronic,7.273868560791016,clinical_entity
1211, kidney,0.011858179233968258,clinical_entity
1212, disease,0.00018968438962474465,clinical_entity
1213, may,5.758195400238037,boilerplate
1214, increase,3.2197940349578857,boilerplate
1215, the,0.4155675768852234,boilerplate
1216, bleeding,3.5086710453033447,clinical_entity
1217, risk,0.0664030984044075,clinical_entity
1218,.,4.629878997802734,boilerplate
1219, In,3.558276653289795,boilerplate
1220, the,4.842726230621338,boilerplate
1221, RO,9.654021263122559,boilerplate
1222,CKET,0.0019606451969593763,boilerplate
1223, AF,0.5853211283683777,boilerplate
1224, trial,0.2618933320045471,clinical_entity
1225,",",0.04720031097531319,boilerplate
1226, in,8.95817756652832,boilerplate
1227, which,1.6002445220947266,boilerplate
1228, riv,0.28334981203079224,boilerplate
1229,ar,-0.0,boilerplate
1230,ox,-0.0,boilerplate
1231,aban,-0.0,clinical_entity
1232, was,0.07887575775384903,boilerplate
1233, compared,0.1998966634273529,boilerplate
1234, to,0.6292312145233154,boilerplate
1235, war,0.0010641800472512841,boilerplate
1236,far,-0.0,boilerplate
1237,in,1.7198263435602712e-07,boilerplate
1238, in,1.814399003982544,boilerplate
1239, non,3.9640493392944336,boilerplate
1240,val,2.911760091781616,boilerplate
1241,v,0.0010715698590502143,boilerplate
1242,ular,1.7198263435602712e-07,clinical_entity
1243, atr,1.1927733421325684,boilerplate
1244,ial,8.599129728281696e-07,boilerplate
1245, fibr,0.0011487306328490376,clinical_entity
1246,illation,1.3758605064140284e-06,clinical_entity
1247,",",0.31302887201309204,boilerplate
1248, patients,1.9137228727340698,boilerplate
1249, with,0.06762703508138657,boilerplate
1250, creat,3.0960543155670166,clinical_entity
1251,inine,0.00010765712067950517,clinical_entity
1252, clearance,0.008083712309598923,clinical_entity
1253, <,0.9544237852096558,boilerplate
1254,3,0.2230791449546814,numeric
1255,0,3.800766353379004e-05,numeric
1256, mL,0.6550589203834534,numeric
1257,/min,0.029716061428189278,boilerplate
1258, were,2.2355687618255615,boilerplate
1259, excluded,0.2638011574745178,boilerplate
1260,",",2.8644824028015137,boilerplate
1261, and,2.1373417377471924,boilerplate
1262, those,2.686851739883423,boilerplate
1263, with,0.026255285367369652,boilerplate
1264, a,4.756350040435791,boilerplate
1265, creat,0.10002030432224274,clinical_entity
1266,inine,8.255143256974407e-06,clinical_entity
1267, clearance,0.0039026783779263496,clinical_entity
1268, of,1.026145339012146,boilerplate
1269, ,0.034073520451784134,boilerplate
1270,3,0.025287777185440063,numeric
1271,0,4.505875040194951e-05,numeric
1272,-,0.20430143177509308,boilerplate
1273,4,5.099952220916748,numeric
1274,9,7.945379184093326e-05,numeric
1275, mL,0.042057935148477554,numeric
1276,/min,0.00035148969618603587,boilerplate
1277, received,4.809703826904297,boilerplate
1278, a,0.599444568157196,boilerplate
1279, reduced,1.9914504289627075,boilerplate
1280, dose,0.06552296876907349,boilerplate
1281, of,1.096246361732483,boilerplate
1282, riv,0.4081173241138458,boilerplate
1283,ar,-0.0,boilerplate
1284,ox,3.4396526871205424e-07,boilerplate
1285,aban,4.471542069950374e-06,clinical_entity
1286, (,1.8499072790145874,boilerplate
1287,1,0.17186397314071655,numeric
1288,5,4.574495792388916,numeric
1289, mg,0.005079840775579214,numeric
1290, daily,1.7045652866363525,numeric
1291,).,0.4230080544948578,boilerplate
1292, To,12.22573471069336,boilerplate
1293, date,4.443480491638184,boilerplate
1294,",",0.007291493471711874,boilerplate
1295, there,1.3756914138793945,boilerplate
1296, is,1.6267869472503662,boilerplate
1297, no,0.4051453769207001,boilerplate
1298, published,4.482208251953125,boilerplate
1299, data,0.6313682794570923,boilerplate
1300, on,0.7490915656089783,boilerplate
1301, the,0.4563668370246887,boilerplate
1302, effect,5.506261348724365,boilerplate
1303, of,0.0038289236836135387,boilerplate
1304, kidney,6.298399448394775,clinical_entity
1305, failure,6.103338718414307,clinical_entity
1306, on,0.1344277262687683,boilerplate
1307, bleeding,1.5382903814315796,clinical_entity
1308, risk,0.7669706344604492,clinical_entity
1309, of,5.361008167266846,boilerplate
1310, triple,11.769463539123535,clinical_entity
1311, therapy,0.16652031242847443,clinical_entity
1312, with,1.2227658033370972,boilerplate
1313, riv,0.0526575930416584,boilerplate
1314,ar,-0.0,boilerplate
1315,ox,-0.0,boilerplate
1316,aban,2.751719648586004e-06,clinical_entity
1317,".

",6.947601795196533,boilerplate
1318,When,9.232285499572754,boilerplate
1319, the,3.2087039947509766,boilerplate
1320, anticipated,17.11370277404785,boilerplate
1321, risk,2.627908229827881,clinical_entity
1322, of,0.7793306112289429,boilerplate
1323, stroke,4.174229621887207,boilerplate
1324, over,13.917342185974121,boilerplate
1325,weigh,11.620793342590332,boilerplate
1326, the,11.102703094482422,boilerplate
1327, risk,0.8041712641716003,clinical_entity
1328, of,0.012877173721790314,boilerplate
1329, bleeding,0.04621710628271103,clinical_entity
1330,",",0.15522882342338562,boilerplate
1331, and,6.837383270263672,boilerplate
1332, the,1.5920344591140747,boilerplate
1333, use,9.523408889770508,boilerplate
1334, of,0.0029591922648251057,boilerplate
1335, triple,3.201557159423828,clinical_entity
1336, therapy,0.28550565242767334,clinical_entity
1337, becomes,7.394869327545166,boilerplate
1338, mandatory,9.18869686126709,boilerplate
1339,",",0.3455228805541992,boilerplate
1340, many,10.243795394897461,boilerplate
1341, strategies,4.493528366088867,boilerplate
1342, can,1.8256127834320068,boilerplate
1343, be,0.15670651197433472,boilerplate
1344, considered,1.6888132095336914,boilerplate
1345, to,0.5469493865966797,boilerplate
1346, decrease,4.496391296386719,boilerplate
1347, bleeding,1.3550214767456055,clinical_entity
1348, risk,0.8910131454467773,clinical_entity
1349,",",3.367724895477295,boilerplate
1350, such,0.6961497068405151,boilerplate
1351, as,0.001126390416175127,boilerplate
1352, using,3.842714548110962,boilerplate
1353, the,3.1557729244232178,boilerplate
1354, lower,4.973023414611816,boilerplate
1355, effective,6.820775508880615,boilerplate
1356, dose,0.22250661253929138,boilerplate
1357, of,0.16520173847675323,boilerplate
1358, aspir,5.169177532196045,clinical_entity
1359,in,3.95559527532896e-06,boilerplate
1360, and,3.1585590839385986,boilerplate
1361, adding,7.234383583068848,boilerplate
1362, proton,7.041257858276367,boilerplate
1363, pump,0.04942765086889267,boilerplate
1364, inhibitor,4.2273759841918945,boilerplate
1365, as,8.382184982299805,boilerplate
1366, a,2.118565559387207,boilerplate
1367, proph,4.93263053894043,boilerplate
1368,yl,3.233237657696009e-05,boilerplate
1369,axis,1.1958290338516235,boilerplate
1370, of,5.790170669555664,boilerplate
1371, gastrointestinal,1.5260361433029175,boilerplate
1372, bleeding,0.31652504205703735,clinical_entity
1373,.,0.7013816833496094,boilerplate
1374, Util,12.220308303833008,boilerplate
1375,izing,0.16900165379047394,boilerplate
1376, bare,10.641317367553711,clinical_entity
1377, metal,0.2051175832748413,clinical_entity
1378, st,0.019861146807670593,boilerplate
1379,ents,0.2315458357334137,boilerplate
1380, to,9.011051177978516,boilerplate
1381, minimize,2.725908041000366,boilerplate
1382, time,11.58297348022461,boilerplate
1383, on,0.7540156245231628,boilerplate
1384, triple,6.991058349609375,clinical_entity
1385, therapy,0.08536271750926971,clinical_entity
1386, may,1.9772248268127441,boilerplate
1387, be,1.5385991334915161,boilerplate
1388, another,1.1603652238845825,boilerplate
1389, strategy,1.2221745252609253,boilerplate
1390, to,4.782400131225586,boilerplate
1391, prevent,6.561059474945068,boilerplate
1392, bleeding,2.1667211055755615,clinical_entity
1393, events,5.5609965324401855,boilerplate
1394,",",3.422466516494751,boilerplate
1395, but,4.196465969085693,boilerplate
1396, at,9.960927963256836,boilerplate
1397, this,7.612771987915039,boilerplate
1398, point,1.9765673875808716,boilerplate
1399, it,4.27369499206543,boilerplate
1400, is,0.4444529116153717,boilerplate
1401, based,11.435105323791504,boilerplate
1402, on,0.251592218875885,boilerplate
